rmsd_before=15.435677058700108, rmsd_after=0.9440878325619909
rmsd_before=15.595229057200111, rmsd_after=0.9288011037510565
rmsd_before=15.786762525063546, rmsd_after=1.1608703358304835
rmsd_before=15.981974902333857, rmsd_after=1.1051770848322506
rmsd_before=16.012182489299796, rmsd_after=1.1679862922983302
rmsd_before=16.212712383982286, rmsd_after=1.0780165720908461
rmsd_before=16.25899812230535, rmsd_after=1.0674831808723506
rmsd_before=16.41769954864346, rmsd_after=1.0345791451392439
rmsd_before=16.563954017463903, rmsd_after=0.9889966407635039
rmsd_before=16.26570729269152, rmsd_after=0.9562269988683367
rmsd_before=15.937020838350522, rmsd_after=0.9920338966533199
rmsd_before=15.712480381961194, rmsd_after=1.1070693083069003
rmsd_before=15.56760049646584, rmsd_after=1.2225369221374427
rmsd_before=15.807340056999497, rmsd_after=1.3493655753937743
rmsd_before=16.03614761800613, rmsd_after=1.2617807120126154
rmsd_before=16.26091748254593, rmsd_after=1.3400519642019095
rmsd_before=16.479209528826253, rmsd_after=1.250762041142206
rmsd_before=16.722526885583513, rmsd_after=1.3153753678569142
rmsd_before=16.962234922982628, rmsd_after=1.2073891065271996
rmsd_before=17.254921885653104, rmsd_after=1.2621850481778563
rmsd_before=17.52973027062678, rmsd_after=1.145157563982256
rmsd_before=17.723235375851818, rmsd_after=1.17390074460948
rmsd_before=17.777196110312467, rmsd_after=1.1233202030807092
rmsd_before=17.996552359739358, rmsd_after=1.2205077031006684
rmsd_before=18.059569904098147, rmsd_after=1.1745834417541423
rmsd_before=18.251461147976855, rmsd_after=1.3498170214450156
rmsd_before=18.339566086389294, rmsd_after=1.2165220355765947
rmsd_before=18.48807824943005, rmsd_after=1.437398546704387
rmsd_before=18.599431085672606, rmsd_after=1.2197198130480134
rmsd_before=18.72588927606677, rmsd_after=1.4491102781176697
rmsd_before=18.830453837889795, rmsd_after=1.2377683856718023
rmsd_before=18.63276268943457, rmsd_after=1.2084214205253152
rmsd_before=18.45354530570752, rmsd_after=1.2440501378734954
rmsd_before=18.252793378775696, rmsd_after=1.2158195492121944
rmsd_before=18.071769701600058, rmsd_after=1.2473332845166563
rmsd_before=17.868334194459987, rmsd_after=1.2193831296498032
rmsd_before=17.753431754150306, rmsd_after=1.2545822975768146
rmsd_before=17.521589126879388, rmsd_after=1.2130152692674119
rmsd_before=17.378288244753367, rmsd_after=1.1608566100598499
rmsd_before=17.570881574695623, rmsd_after=1.2775470639713602
rmsd_before=17.557479116503927, rmsd_after=1.2708084147160736
rmsd_before=17.6958900332192, rmsd_after=1.4047677562586653
rmsd_before=17.72693313164253, rmsd_after=1.1949142817059968
rmsd_before=17.588047071980103, rmsd_after=1.3432841290621955
rmsd_before=17.728233572044978, rmsd_after=1.4420994401804124
rmsd_before=17.95060391863361, rmsd_after=1.3021404980212021
rmsd_before=18.088129537823217, rmsd_after=1.408023016676961
rmsd_before=18.26422549154041, rmsd_after=1.2663764475865578
rmsd_before=18.419152043685422, rmsd_after=1.3615265117710404
rmsd_before=18.523670539370336, rmsd_after=1.2810489837366716
rmsd_before=18.711123628605424, rmsd_after=1.3075649324815222
rmsd_before=18.7756432972486, rmsd_after=1.3321222963358819
rmsd_before=19.040107376253975, rmsd_after=1.4391638380994787
rmsd_before=19.28608886417553, rmsd_after=1.211994215608589
rmsd_before=19.565253777544175, rmsd_after=1.321116401491896
rmsd_before=19.79412103278439, rmsd_after=1.1453191578260586
rmsd_before=20.055747739897747, rmsd_after=1.244719714117544
rmsd_before=20.111148724317548, rmsd_after=1.3516559533230565
rmsd_before=20.251434912876235, rmsd_after=1.3430158398466285
rmsd_before=20.278512554527907, rmsd_after=1.4562821336875296
rmsd_before=20.387474000041166, rmsd_after=1.4595818216590093
rmsd_before=20.447840603743458, rmsd_after=1.5054282736312274
rmsd_before=20.50492989767802, rmsd_after=1.5260942220300437
rmsd_before=20.61144495154328, rmsd_after=1.4868426704013529
rmsd_before=20.631563696508415, rmsd_after=1.4910531110814553
rmsd_before=20.740860228241036, rmsd_after=1.3740445635066725
rmsd_before=20.772237065538896, rmsd_after=1.3727115264782312
rmsd_before=20.84409081477023, rmsd_after=1.3300051085335707
rmsd_before=20.937868089908797, rmsd_after=1.3311714077985626
rmsd_before=20.97488136809378, rmsd_after=1.3539186099977625
rmsd_before=21.13892911535848, rmsd_after=1.3204548855129057
rmsd_before=21.019659228964837, rmsd_after=1.5498167815101436
rmsd_before=20.858982251146937, rmsd_after=1.3507123617689092
rmsd_before=20.736793591557603, rmsd_after=1.5757299937405798
rmsd_before=20.57881670194024, rmsd_after=1.379812125875363
rmsd_before=20.460573654874082, rmsd_after=1.5928774683157085
rmsd_before=20.30174208642379, rmsd_after=1.4020329596228998
rmsd_before=20.191944247827273, rmsd_after=1.606875470055616
rmsd_before=20.030749006739786, rmsd_after=1.420723713565457
rmsd_before=19.932910160146502, rmsd_after=1.625713864001605
rmsd_before=19.770026852447387, rmsd_after=1.4432029750385165
rmsd_before=19.68626146846674, rmsd_after=1.6518672224396198
rmsd_before=19.52428285870305, rmsd_after=1.4725369055196151
rmsd_before=19.45249855474137, rmsd_after=1.6817008728808416
rmsd_before=19.295300326493315, rmsd_after=1.5051531577443649
rmsd_before=19.229305201756564, rmsd_after=1.7085823574840553
rmsd_before=19.081348359549036, rmsd_after=1.5333766075386772
rmsd_before=19.01645445332758, rmsd_after=1.7241269169509847
rmsd_before=18.88212456783365, rmsd_after=1.5485668537892796
rmsd_before=18.82071621049519, rmsd_after=1.719582601712717
rmsd_before=18.703067304248506, rmsd_after=1.5436378357399592
rmsd_before=18.653055659678543, rmsd_after=1.6908817047291191
rmsd_before=18.552339637204746, rmsd_after=1.5154541094866576
rmsd_before=18.519820120793586, rmsd_after=1.6459890801281263
rmsd_before=18.433601867462844, rmsd_after=1.470509757274109
rmsd_before=18.41845986434751, rmsd_after=1.6082856033155586
rmsd_before=18.34299446168771, rmsd_after=1.4305001875232435
rmsd_before=18.342218446376897, rmsd_after=1.6030727182916933
rmsd_before=18.273032749164788, rmsd_after=1.420605438593603
rmsd_before=18.126088196161312, rmsd_after=1.3053887298786957
rmsd_before=18.15599796187097, rmsd_after=1.3542612299610186
rmsd_before=18.191395325021745, rmsd_after=1.121741745724523
rmsd_before=18.191969048631563, rmsd_after=1.2239942044227863
rmsd_before=18.239746396576923, rmsd_after=1.1354826820566672
rmsd_before=18.201741125002176, rmsd_after=1.2535979116441478
rmsd_before=18.15408425182711, rmsd_after=1.277920761165878
rmsd_before=18.106917903419866, rmsd_after=1.4441528290820982
rmsd_before=18.077493713213908, rmsd_after=1.3777417392275233
rmsd_before=18.07017738455142, rmsd_after=1.5271727635947394
rmsd_before=18.124845761046874, rmsd_after=1.3583176660611456
rmsd_before=18.18404780315117, rmsd_after=1.4794171275231023
rmsd_before=18.22309605073337, rmsd_after=1.2965838910162004
rmsd_before=18.329824111645127, rmsd_after=1.3983511472105044
rmsd_before=18.294838810993543, rmsd_after=1.2579277531165645
rmsd_before=18.410533250332126, rmsd_after=1.3460515114300227
rmsd_before=18.376562250669036, rmsd_after=1.224320637884015
rmsd_before=18.472438686028273, rmsd_after=1.328767100442746
rmsd_before=18.498841201463122, rmsd_after=1.1987102589903422
rmsd_before=18.572911317025035, rmsd_after=1.3276476665811627
rmsd_before=18.632610140053757, rmsd_after=1.2118753173919494
rmsd_before=18.70836681150996, rmsd_after=1.358140448723649
rmsd_before=18.773080534031628, rmsd_after=1.245603314059079
rmsd_before=18.878379509527377, rmsd_after=1.3946917787564337
rmsd_before=18.947087147558786, rmsd_after=1.2597704865684711
rmsd_before=19.087346610978294, rmsd_after=1.3871109484475495
rmsd_before=19.156088483823755, rmsd_after=1.2374353297044303
rmsd_before=19.30851932751262, rmsd_after=1.3480375208035786
rmsd_before=19.386267351020702, rmsd_after=1.2021640884801523
rmsd_before=19.52026411794056, rmsd_after=1.3172173936554534
rmsd_before=19.622004167588933, rmsd_after=1.1869352557264823
rmsd_before=19.724657600348493, rmsd_after=1.3127043164348102
rmsd_before=19.83105040038982, rmsd_after=1.220168308971017
rmsd_before=19.664720892061855, rmsd_after=1.2613704104592665
rmsd_before=19.498180245595965, rmsd_after=1.3759919488535985
rmsd_before=19.358487000556654, rmsd_after=1.2778482932628414
rmsd_before=19.286197514093413, rmsd_after=1.4197056626916895
rmsd_before=19.17176982692664, rmsd_after=1.3415070298894904
rmsd_before=19.17127089454667, rmsd_after=1.440898282709316
rmsd_before=19.06459755035792, rmsd_after=1.405613810625282
rmsd_before=19.04742915452216, rmsd_after=1.3726080838457388
rmsd_before=18.923912047883515, rmsd_after=1.3260372777076332
rmsd_before=18.842426488494198, rmsd_after=1.2447669340680607
rmsd_before=18.67213487496203, rmsd_after=1.2033134917710322
rmsd_before=18.551808913507763, rmsd_after=1.1866873771575936
rmsd_before=18.355923944704287, rmsd_after=1.1277192336521642
rmsd_before=18.23240363387722, rmsd_after=1.189075158388949
rmsd_before=18.03645154403314, rmsd_after=1.1288802821702486
rmsd_before=17.91048907119048, rmsd_after=1.2672943917004371
rmsd_before=17.73729935576144, rmsd_after=1.2388770151997026
rmsd_before=17.58535624957036, rmsd_after=1.3949718463497491
rmsd_before=17.44823538114307, rmsd_after=1.3495208094346645
rmsd_before=17.288490100733622, rmsd_after=1.433638044455555
rmsd_before=17.112010984572525, rmsd_after=1.2288088374871626
rmsd_before=17.076759260057038, rmsd_after=1.3042936730362638
rmsd_before=16.941193427160314, rmsd_after=1.105305548728456
rmsd_before=16.961652327702332, rmsd_after=1.3027325667722438
rmsd_before=16.83602980223203, rmsd_after=1.1564637833463467
rmsd_before=16.756451050358383, rmsd_after=1.4012149320525153
rmsd_before=16.607449614570044, rmsd_after=1.2608976864653918
rmsd_before=16.40389154279325, rmsd_after=1.4524216266297445
rmsd_before=16.231197419028298, rmsd_after=1.315225940810682
rmsd_before=16.079118303150114, rmsd_after=1.393218136114736
rmsd_before=16.09805677815974, rmsd_after=1.3140790926168857
rmsd_before=16.19603353137457, rmsd_after=1.4466839264093627
rmsd_before=16.15908777373655, rmsd_after=1.411434761847896
rmsd_before=16.28979259011527, rmsd_after=1.4002869583385869
rmsd_before=16.272540104802054, rmsd_after=1.3787211373865917
rmsd_before=16.24024284778713, rmsd_after=1.2157132362924084
rmsd_before=16.139331767302455, rmsd_after=1.1247374838810602
rmsd_before=16.17117819195026, rmsd_after=1.1578080279071117
rmsd_before=16.1420590793298, rmsd_after=0.9887819124536483
rmsd_before=16.096718402705008, rmsd_after=1.2905534310499738
rmsd_before=16.158990318718473, rmsd_after=1.4474428189763813
rmsd_before=16.165864824155662, rmsd_after=1.3128744225421878
rmsd_before=16.263111821451375, rmsd_after=1.4617203450550553
rmsd_before=16.27222705948967, rmsd_after=1.3682212686086108
rmsd_before=16.329673093357776, rmsd_after=1.3709929819756055
rmsd_before=16.263488717827073, rmsd_after=1.4490716421265137
rmsd_before=16.373262085644953, rmsd_after=1.4556392412347954
rmsd_before=16.439898104323596, rmsd_after=1.4577916162547457
rmsd_before=16.744122935225235, rmsd_after=1.497612784900158
rmsd_before=17.00706588840281, rmsd_after=1.3990154700778903
rmsd_before=17.260312325584362, rmsd_after=1.4648731259243366
rmsd_before=17.488889184987215, rmsd_after=1.3624307998113603
rmsd_before=17.704065704272914, rmsd_after=1.4476936220427785
rmsd_before=17.877302049093178, rmsd_after=1.3605465892530497
rmsd_before=18.109038486327762, rmsd_after=1.450839763092963
rmsd_before=18.221178934988554, rmsd_after=1.2465502666769568
rmsd_before=18.356515210509073, rmsd_after=1.311285877343576
rmsd_before=18.48708736675691, rmsd_after=1.1599230293455651
rmsd_before=18.68165712182247, rmsd_after=1.2463320898335242
rmsd_before=18.745884557826, rmsd_after=1.2119610190451997
rmsd_before=18.89454562630623, rmsd_after=1.2529430435485815
rmsd_before=18.90874428903039, rmsd_after=1.209311950169876
rmsd_before=18.983626608551802, rmsd_after=1.3153662749919879
rmsd_before=19.028017388971907, rmsd_after=1.1887793973896978
rmsd_before=19.09651160408558, rmsd_after=1.331883249151745
rmsd_before=19.158808612882815, rmsd_after=1.1641120706565076
rmsd_before=19.300529459869136, rmsd_after=1.2998462245314117
rmsd_before=19.342989198864107, rmsd_after=1.187003534778052
rmsd_before=19.53178786683191, rmsd_after=1.2681585349781654
rmsd_before=19.598830375098526, rmsd_after=1.2115047843399498
rmsd_before=19.750173702613303, rmsd_after=1.2578145496463318
rmsd_before=19.782407088957704, rmsd_after=1.3038665260356355
rmsd_before=19.613607626826397, rmsd_after=1.1799040469803477
rmsd_before=19.55830552213593, rmsd_after=1.5280408723685792
rmsd_before=19.345364549065692, rmsd_after=1.4805164794454524
rmsd_before=19.064902709722627, rmsd_after=1.6724990917486375
rmsd_before=18.826857608600697, rmsd_after=1.5210443938989688
rmsd_before=18.60475701774831, rmsd_after=1.4735684544049266
rmsd_before=18.427157506896776, rmsd_after=1.3906583021278183
rmsd_before=18.419631465990317, rmsd_after=1.3965707966770697
rmsd_before=18.287829762755706, rmsd_after=1.2198557896393636
rmsd_before=18.258067946720338, rmsd_after=1.4858104302770687
rmsd_before=18.105905241229898, rmsd_after=1.3531427244975573
rmsd_before=17.929545698222924, rmsd_after=1.5859473718068746
rmsd_before=17.70010991147765, rmsd_after=1.5029627951496876
rmsd_before=17.53017552315013, rmsd_after=1.5728698570047386
rmsd_before=17.27233891765293, rmsd_after=1.5169649334096689
rmsd_before=17.176226552570323, rmsd_after=1.569116996682752
rmsd_before=16.95982850842198, rmsd_after=1.5198522161269261
rmsd_before=16.84795237908845, rmsd_after=1.617578115611519
rmsd_before=16.701580385345817, rmsd_after=1.4847580303555787
rmsd_before=16.565939033988933, rmsd_after=1.5873328983496569
rmsd_before=16.458186752968125, rmsd_after=1.4588635800770433
rmsd_before=16.335741342399345, rmsd_after=1.5848772163459983
rmsd_before=16.20964567466039, rmsd_after=1.4768622243076708
rmsd_before=16.089170117401707, rmsd_after=1.5932392787644414
rmsd_before=15.913181815531622, rmsd_after=1.5019918826497747
rmsd_before=15.814116479890709, rmsd_after=1.5623441714500004
rmsd_before=15.615508005509662, rmsd_after=1.4820361083695641
rmsd_before=15.531516552095873, rmsd_after=1.5502444530818258
rmsd_before=15.581422729612157, rmsd_after=1.5040148185581772
rmsd_before=15.633623182531059, rmsd_after=1.432377780933558
rmsd_before=15.685519935003068, rmsd_after=1.4188141497081643
rmsd_before=15.743011438101597, rmsd_after=1.3452651636301094
rmsd_before=15.771323365864479, rmsd_after=1.3446585818853873
rmsd_before=15.788005504603737, rmsd_after=1.3289870024090464
rmsd_before=15.740399699646428, rmsd_after=1.4628714452192426
rmsd_before=15.781789471955358, rmsd_after=1.5876875560456485
rmsd_before=15.771654347544116, rmsd_after=1.5910494348410584
rmsd_before=15.81536654356353, rmsd_after=1.6965287830787101
rmsd_before=15.820884771656644, rmsd_after=1.6936686742632097
rmsd_before=15.89788538566265, rmsd_after=1.7806667876514877
rmsd_before=15.922937681943418, rmsd_after=1.7232361869054567
rmsd_before=16.013888002599973, rmsd_after=1.678215791271821
rmsd_before=16.212289899190033, rmsd_after=1.7217384308236356
rmsd_before=16.30572828758203, rmsd_after=1.6721555850718475
rmsd_before=16.41318148190934, rmsd_after=1.5966708103905607
rmsd_before=16.50369617283454, rmsd_after=1.5189437610592063
rmsd_before=16.475410743114367, rmsd_after=1.4364360372521459
rmsd_before=16.558400217736466, rmsd_after=1.3437622743260444
rmsd_before=16.51879307001226, rmsd_after=1.4914059368830308
rmsd_before=16.588959364691352, rmsd_after=1.4243958441572557
rmsd_before=16.67459483835714, rmsd_after=1.6813967270165464
rmsd_before=16.720120910679032, rmsd_after=1.6271573839750137
rmsd_before=16.91456261200285, rmsd_after=1.744410267886771
rmsd_before=16.94131830111342, rmsd_after=1.6831033649182532
rmsd_before=17.093870538732617, rmsd_after=1.6227910439407138
rmsd_before=17.235721993372923, rmsd_after=1.7974362183055146
rmsd_before=17.30235528767173, rmsd_after=1.5060803395428592
rmsd_before=17.54147102247254, rmsd_after=1.6303670215156576
rmsd_before=17.600309226959208, rmsd_after=1.5008874418806188
rmsd_before=17.85381319746898, rmsd_after=1.6197888332983759
rmsd_before=17.894516407227997, rmsd_after=1.6819963363564354
rmsd_before=17.762020357853448, rmsd_after=1.6070901872618606
rmsd_before=17.628960592071508, rmsd_after=1.8591249794888243
rmsd_before=17.46773918134373, rmsd_after=1.7938200243204103
rmsd_before=17.30070439271956, rmsd_after=1.9157271950363666
rmsd_before=17.128177767034828, rmsd_after=1.9511918904559638
rmsd_before=17.190470141425997, rmsd_after=2.03555890668267
rmsd_before=17.348370914244985, rmsd_after=2.1072327611106867
rmsd_before=17.267547565575633, rmsd_after=2.1034701093027204
rmsd_before=17.248878859793255, rmsd_after=2.07922300882265
rmsd_before=17.152526365200515, rmsd_after=2.0779315771017055
rmsd_before=17.124181256756447, rmsd_after=2.0460779527266655
rmsd_before=17.019165480909667, rmsd_after=2.0480257759280267
rmsd_before=16.973103210451676, rmsd_after=2.0126516484200656
rmsd_before=17.053549426034152, rmsd_after=2.128087046330253
rmsd_before=17.04873268387767, rmsd_after=1.880573829113571
rmsd_before=17.15804812986428, rmsd_after=1.9798739434803423
rmsd_before=17.0950769445538, rmsd_after=1.87056352055097
rmsd_before=17.247062181784788, rmsd_after=1.9857202519932216
rmsd_before=17.24567862285688, rmsd_after=2.028728563437121
rmsd_before=17.429162216211836, rmsd_after=2.132616661909865
rmsd_before=17.547921555772618, rmsd_after=2.148787901930206
rmsd_before=17.735135638121132, rmsd_after=2.2756802448550584
rmsd_before=17.913647758505068, rmsd_after=2.161366965627565
rmsd_before=18.075194350830504, rmsd_after=2.284786486922932
rmsd_before=18.208035569043616, rmsd_after=2.035009892303038
rmsd_before=18.327188618908373, rmsd_after=2.1613424298974606
rmsd_before=18.37040971975139, rmsd_after=1.9019622637543387
rmsd_before=18.462222738355962, rmsd_after=2.0329699940554002
rmsd_before=18.382176640899075, rmsd_after=2.1936933744848477
rmsd_before=18.2512920761816, rmsd_after=2.0011931872859967
rmsd_before=18.180789498961428, rmsd_after=2.181942996295485
rmsd_before=18.01782534004455, rmsd_after=1.9863841170637742
rmsd_before=17.959331269183785, rmsd_after=2.190030596758736
rmsd_before=17.767855535130124, rmsd_after=1.993138643298847
rmsd_before=17.7173867356715, rmsd_after=2.210429418062944
rmsd_before=17.51464806872836, rmsd_after=2.0135210120512133
rmsd_before=17.46495903656401, rmsd_after=2.2312252622457445
rmsd_before=17.2751916263558, rmsd_after=2.028443429630992
rmsd_before=17.21530908791708, rmsd_after=2.076611599338371
rmsd_before=17.10012513695312, rmsd_after=2.0389187743334114
rmsd_before=17.057933500187488, rmsd_after=2.097957970966598
rmsd_before=17.04000497392091, rmsd_after=2.111796493055943
rmsd_before=16.949476157282263, rmsd_after=2.2251245622979297
rmsd_before=16.98382292575244, rmsd_after=2.2131849710626748
rmsd_before=16.81813953069668, rmsd_after=2.2136861018589915
rmsd_before=16.789240011706582, rmsd_after=2.191677482907451
rmsd_before=16.970065159733437, rmsd_after=2.1674503639835145
rmsd_before=17.110423612628882, rmsd_after=2.2658061590478344
rmsd_before=17.190386101472672, rmsd_after=2.2250682179372703
rmsd_before=17.349004027331635, rmsd_after=2.323251785256229
rmsd_before=17.44290291562928, rmsd_after=2.204475146717288
rmsd_before=17.661588552215576, rmsd_after=2.284580187130703
rmsd_before=17.894530079641417, rmsd_after=2.0898844113034145
rmsd_before=18.143475694226236, rmsd_after=2.1671066439157314
rmsd_before=18.414108426410557, rmsd_after=2.0065276528288827
rmsd_before=18.63684427144212, rmsd_after=2.085430683865623
rmsd_before=18.807622914397957, rmsd_after=1.976998642146943
rmsd_before=18.635291392092707, rmsd_after=1.8991714117835616
rmsd_before=18.520888861542428, rmsd_after=2.077538405017489
rmsd_before=18.298438050352473, rmsd_after=2.006186545624459
rmsd_before=18.176454308383487, rmsd_after=2.1446208878254307
rmsd_before=18.01496626456133, rmsd_after=2.0621552541338506
rmsd_before=17.868737282881316, rmsd_after=2.181311780566472
rmsd_before=17.76893572005214, rmsd_after=2.116754557200589
rmsd_before=17.615022657071393, rmsd_after=2.188470249500687
rmsd_before=17.481408817482155, rmsd_after=2.1350573247855134
rmsd_before=17.36802452635718, rmsd_after=2.3239403577921776
rmsd_before=17.144758616176603, rmsd_after=2.0907425034238467
rmsd_before=17.07475040308494, rmsd_after=2.254475739887476
rmsd_before=16.85396613139839, rmsd_after=2.0338609135607197
rmsd_before=16.746449393708165, rmsd_after=2.068570969393035
rmsd_before=16.64641355703084, rmsd_after=2.102625846519606
rmsd_before=16.539043440762775, rmsd_after=2.1139720687734487
rmsd_before=16.49534159413614, rmsd_after=2.140416890209371
rmsd_before=16.42000034522217, rmsd_after=2.1229122930263506
rmsd_before=16.43271379703239, rmsd_after=2.1186156593239116
rmsd_before=16.392993509072898, rmsd_after=2.042457905992048
rmsd_before=16.404963504868487, rmsd_after=2.068192581265544
rmsd_before=16.35964318077227, rmsd_after=1.9352124970512714
rmsd_before=16.317745301698505, rmsd_after=1.9837433815775418
rmsd_before=16.24320771820366, rmsd_after=2.002515035935814
rmsd_before=16.12539258402484, rmsd_after=1.9850394209156912
rmsd_before=15.997954715441786, rmsd_after=2.010558166162873
rmsd_before=15.802398651769979, rmsd_after=2.210551283161332
rmsd_before=15.546947397334383, rmsd_after=2.0924939421865525
rmsd_before=15.395107878232915, rmsd_after=2.2308624677833166
rmsd_before=15.114243593979227, rmsd_after=2.1294033558644667
rmsd_before=15.027719933615195, rmsd_after=2.218389145970747
rmsd_before=14.785983400608146, rmsd_after=2.151168516931747
rmsd_before=14.735323026435438, rmsd_after=2.2267458571248455
rmsd_before=14.560305913468273, rmsd_after=2.1223702774734576
rmsd_before=14.483785991120826, rmsd_after=2.2339349927129146
rmsd_before=14.346362924347076, rmsd_after=2.1259948546305485
rmsd_before=14.409769238784577, rmsd_after=1.8978528299335502
rmsd_before=14.541631934069102, rmsd_after=2.0485136984984296
rmsd_before=14.52041246292992, rmsd_after=1.8241109755086578
rmsd_before=14.648840015022039, rmsd_after=1.9868532925097742
rmsd_before=14.625641673026237, rmsd_after=1.8613312830841344
rmsd_before=14.767130419243875, rmsd_after=2.029222001035164
rmsd_before=14.828011378366883, rmsd_after=1.9575753890171337
rmsd_before=14.991128128869716, rmsd_after=2.1198231105955876
rmsd_before=15.128548321203633, rmsd_after=2.0053062173746623
rmsd_before=15.01417096597159, rmsd_after=1.9959714305225127
rmsd_before=14.936252035040004, rmsd_after=1.9489219679451035
rmsd_before=14.825150357616671, rmsd_after=1.9420213194401736
rmsd_before=14.742207538319349, rmsd_after=1.8550066412597923
rmsd_before=14.634014079081311, rmsd_after=1.834830825876021
rmsd_before=14.536085159598208, rmsd_after=1.7671888583243145
rmsd_before=14.366749255189056, rmsd_after=1.6316867497397318
rmsd_before=14.234324776364964, rmsd_after=1.8251602752931073
rmsd_before=14.087300500630548, rmsd_after=1.6848967290820411
rmsd_before=13.998770461025561, rmsd_after=1.9259134367348736
rmsd_before=13.870977264826566, rmsd_after=1.7535780449062504
rmsd_before=13.850858175766385, rmsd_after=1.9921293009136642
rmsd_before=13.73014167738259, rmsd_after=1.8188154485557197
rmsd_before=13.751131449053734, rmsd_after=2.0091732411758767
rmsd_before=13.70307128312623, rmsd_after=2.011550412131375
rmsd_before=13.72198996820075, rmsd_after=1.9318403243881297
rmsd_before=13.671861368899233, rmsd_after=1.9020211741590138
rmsd_before=13.738639812093185, rmsd_after=1.8002128832820408
rmsd_before=13.975928327250054, rmsd_after=1.9778364912776236
rmsd_before=13.986566744990888, rmsd_after=1.7175505417497856
rmsd_before=14.191429611542699, rmsd_after=1.9081742546012546
rmsd_before=14.301196073419982, rmsd_after=1.5276410396563491
rmsd_before=14.199723794982628, rmsd_after=1.428971650318441
rmsd_before=14.152281557358405, rmsd_after=1.7332097575641534
rmsd_before=14.010118114342106, rmsd_after=1.647268585417133
rmsd_before=14.062385478253127, rmsd_after=1.8075515989515545
rmsd_before=13.9120803553261, rmsd_after=1.7340013818515514
rmsd_before=13.732185501278314, rmsd_after=1.7296489083333628
rmsd_before=13.522144724150136, rmsd_after=1.5961645993976772
rmsd_before=13.369183772938209, rmsd_after=1.5993781204008644
rmsd_before=13.203915597223425, rmsd_after=1.4971856067546578
rmsd_before=13.03492671838992, rmsd_after=1.5939717367447024
rmsd_before=12.89132076996033, rmsd_after=1.5297823567511886
rmsd_before=12.677950827545128, rmsd_after=1.703577907445306
rmsd_before=12.50935902262627, rmsd_after=1.6565427924631857
rmsd_before=12.274727222617239, rmsd_after=1.8006383032135838
rmsd_before=12.050848374044355, rmsd_after=1.760044708833256
rmsd_before=11.853701129155482, rmsd_after=1.7958767115304883
rmsd_before=11.587844383180572, rmsd_after=1.7490847530064006
rmsd_before=11.618265059957793, rmsd_after=1.7468828672929695
rmsd_before=11.612952674020654, rmsd_after=1.7131615582908157
rmsd_before=11.644137783184755, rmsd_after=1.70908099011813
rmsd_before=11.659978549423627, rmsd_after=1.696506615974221
rmsd_before=11.698190503781918, rmsd_after=1.6891850767285836
rmsd_before=11.735974797999457, rmsd_after=1.6858960196087918
rmsd_before=11.948275149747644, rmsd_after=1.7837442825363938
rmsd_before=12.095837126050272, rmsd_after=1.732337494910274
rmsd_before=12.338877133706434, rmsd_after=1.6674438167185903
rmsd_before=12.543343670934664, rmsd_after=1.6135860268237625
rmsd_before=12.459831775010988, rmsd_after=1.5496688295926895
rmsd_before=12.48145155161937, rmsd_after=1.7139895090579496
rmsd_before=12.406503795161578, rmsd_after=1.606371617316784
rmsd_before=12.476391695380443, rmsd_after=1.748676027959545
rmsd_before=12.427974488204077, rmsd_after=1.7080843650293915
rmsd_before=12.447843181017198, rmsd_after=1.7026199278925176
rmsd_before=12.414537232925403, rmsd_after=1.6026687876500838
rmsd_before=12.440386643281153, rmsd_after=1.6114707673098203
rmsd_before=12.407391070242735, rmsd_after=1.5136917367597291
rmsd_before=12.663594667307475, rmsd_after=1.7194792358717412
rmsd_before=12.752862647581743, rmsd_after=1.5697240177146452
rmsd_before=12.948855660159142, rmsd_after=1.8129142684316266
rmsd_before=13.07953035856315, rmsd_after=1.568734392408168
rmsd_before=13.235587213538386, rmsd_after=1.8219874339890556
rmsd_before=13.34946435674452, rmsd_after=1.5832376531910277
rmsd_before=13.549536596670405, rmsd_after=1.857068786723213
rmsd_before=13.546500412272437, rmsd_after=1.9345940043974108
rmsd_before=13.456368689377468, rmsd_after=1.8642493404583775
rmsd_before=13.476959785828532, rmsd_after=1.9164356095000301
rmsd_before=13.40993917910602, rmsd_after=1.8410075219928002
rmsd_before=13.44082922746766, rmsd_after=1.8671493631816807
rmsd_before=13.404028770056195, rmsd_after=1.787916904856108
rmsd_before=13.42201174515419, rmsd_after=1.658896303233414
rmsd_before=13.485895090984993, rmsd_after=1.7349110709863778
rmsd_before=13.468036137162736, rmsd_after=1.6712980029836424
rmsd_before=13.53698302676082, rmsd_after=1.7578361472678625
rmsd_before=13.471287854230138, rmsd_after=1.7546085725148095
rmsd_before=13.719501499021018, rmsd_after=1.7792273413453112
rmsd_before=13.861099625320158, rmsd_after=1.8203338784060037
rmsd_before=14.112594596628766, rmsd_after=1.8476720676458427
rmsd_before=14.27077485859896, rmsd_after=1.8299502869370605
rmsd_before=14.52462753456433, rmsd_after=1.870275436594745
rmsd_before=14.462460558373412, rmsd_after=1.8464710165870009
rmsd_before=14.449193647079209, rmsd_after=1.8662906115255171
rmsd_before=14.422455959634929, rmsd_after=1.827862378437936
rmsd_before=14.41050624993853, rmsd_after=1.853703796001452
rmsd_before=14.421498080950863, rmsd_after=1.7794871502093306
rmsd_before=14.380947232208628, rmsd_after=1.8133704635067391
